# zero_pos_dp, zero_pos_pinn
1.000000000000000000e+03,1.001000000000000000e+03
1.000000000000000000e+03,1.001000000000000000e+03
1.000000000000000000e+03,1.001000000000000000e+03
1.000000000000000000e+03,1.001000000000000000e+03
1.000000000000000000e+03,1.001000000000000000e+03
1.000000000000000000e+03,1.001000000000000000e+03
1.000000000000000000e+03,1.001000000000000000e+03
1.000000000000000000e+03,1.001000000000000000e+03
1.000000000000000000e+03,1.001000000000000000e+03
1.000000000000000000e+03,1.001000000000000000e+03
1.000000000000000000e+03,1.001000000000000000e+03
1.000000000000000000e+03,1.001000000000000000e+03
1.000000000000000000e+03,1.001000000000000000e+03
1.000000000000000000e+03,1.001000000000000000e+03
1.000000000000000000e+03,1.001000000000000000e+03
1.000000000000000000e+03,1.001000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.001000000000000000e+03
1.000000000000000000e+03,1.001000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.001000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.001000000000000000e+03
1.000000000000000000e+03,1.001000000000000000e+03
1.000000000000000000e+03,1.001000000000000000e+03
1.000000000000000000e+03,1.001000000000000000e+03
1.000000000000000000e+03,1.001000000000000000e+03
1.000000000000000000e+03,1.001000000000000000e+03
1.000000000000000000e+03,1.001000000000000000e+03
1.000000000000000000e+03,1.001000000000000000e+03
1.000000000000000000e+03,1.001000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
1.000000000000000000e+03,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.003000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.002000000000000000e+03
9.990000000000000000e+02,1.001000000000000000e+03
9.990000000000000000e+02,1.001000000000000000e+03
9.990000000000000000e+02,1.001000000000000000e+03
9.990000000000000000e+02,1.001000000000000000e+03
9.990000000000000000e+02,1.001000000000000000e+03
9.990000000000000000e+02,1.001000000000000000e+03
9.990000000000000000e+02,1.001000000000000000e+03
9.990000000000000000e+02,1.001000000000000000e+03
9.990000000000000000e+02,1.001000000000000000e+03
9.990000000000000000e+02,1.001000000000000000e+03
9.990000000000000000e+02,1.001000000000000000e+03
9.990000000000000000e+02,1.001000000000000000e+03
9.990000000000000000e+02,1.001000000000000000e+03
9.990000000000000000e+02,1.001000000000000000e+03
9.990000000000000000e+02,1.001000000000000000e+03
9.990000000000000000e+02,1.001000000000000000e+03
9.990000000000000000e+02,1.001000000000000000e+03
9.990000000000000000e+02,1.001000000000000000e+03
9.990000000000000000e+02,1.001000000000000000e+03
9.990000000000000000e+02,1.001000000000000000e+03
9.990000000000000000e+02,1.001000000000000000e+03
9.990000000000000000e+02,1.001000000000000000e+03
9.990000000000000000e+02,1.001000000000000000e+03
9.990000000000000000e+02,1.001000000000000000e+03
9.990000000000000000e+02,1.001000000000000000e+03
9.990000000000000000e+02,1.001000000000000000e+03
9.990000000000000000e+02,1.001000000000000000e+03
9.990000000000000000e+02,1.001000000000000000e+03
9.990000000000000000e+02,1.001000000000000000e+03
9.990000000000000000e+02,1.001000000000000000e+03
9.990000000000000000e+02,1.001000000000000000e+03
9.990000000000000000e+02,1.001000000000000000e+03
9.990000000000000000e+02,1.001000000000000000e+03
9.990000000000000000e+02,1.001000000000000000e+03
9.990000000000000000e+02,1.001000000000000000e+03
9.990000000000000000e+02,1.001000000000000000e+03
9.990000000000000000e+02,1.000000000000000000e+03
9.990000000000000000e+02,1.000000000000000000e+03
9.990000000000000000e+02,1.000000000000000000e+03
9.990000000000000000e+02,1.000000000000000000e+03
9.990000000000000000e+02,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.001000000000000000e+03
1.000000000000000000e+03,1.001000000000000000e+03
1.000000000000000000e+03,1.001000000000000000e+03
1.000000000000000000e+03,1.001000000000000000e+03
1.000000000000000000e+03,1.001000000000000000e+03
1.000000000000000000e+03,1.001000000000000000e+03
1.000000000000000000e+03,1.001000000000000000e+03
1.000000000000000000e+03,1.001000000000000000e+03
1.000000000000000000e+03,1.001000000000000000e+03
1.000000000000000000e+03,1.001000000000000000e+03
1.000000000000000000e+03,1.001000000000000000e+03
1.000000000000000000e+03,1.001000000000000000e+03
1.000000000000000000e+03,1.001000000000000000e+03
1.000000000000000000e+03,1.001000000000000000e+03
1.000000000000000000e+03,1.001000000000000000e+03
1.000000000000000000e+03,1.001000000000000000e+03
1.000000000000000000e+03,1.001000000000000000e+03
1.000000000000000000e+03,1.001000000000000000e+03
1.000000000000000000e+03,1.001000000000000000e+03
